seat_id,seat_number,car_id
2301947,49,31577
2301948,50,31577
2301949,51,31577
2301950,52,31577
2301951,53,31577
2301952,54,31577
2301953,55,31577
2301954,56,31577
2301955,57,31577
2301956,58,31577
2301957,1,31578
2301958,2,31578
2301959,3,31578
2301960,4,31578
2301961,5,31578
2301962,6,31578
2301963,7,31578
2301964,8,31578
2301965,9,31578
2301966,10,31578
2301967,11,31578
2301968,12,31578
2301969,13,31578
2301970,14,31578
2301971,15,31578
2301972,16,31578
2301973,17,31578
2301974,18,31578
2301975,19,31578
2301976,20,31578
2301977,21,31578
2301978,22,31578
2301979,23,31578
2301980,24,31578
2301981,25,31578
2301982,26,31578
2301983,27,31578
2301984,28,31578
2301985,29,31578
2301986,30,31578
2301987,31,31578
2301988,32,31578
2301989,33,31578
2301990,34,31578
2301991,35,31578
2301992,36,31578
2301993,37,31578
2301994,38,31578
2301995,39,31578
2301996,40,31578
2301997,41,31578
2301998,42,31578
2301999,43,31578
2302000,44,31578
2302001,45,31578
2302002,46,31578
2302003,47,31578
2302004,48,31578
2302005,49,31578
2302006,50,31578
2302007,51,31578
2302008,52,31578
2302009,53,31578
2302010,54,31578
2302011,55,31578
2302012,56,31578
2302013,57,31578
2302014,58,31578
2302015,59,31578
2302016,60,31578
2302017,61,31578
2302018,62,31578
2302019,63,31578
2302020,64,31578
2302021,65,31578
2302022,66,31578
2302023,67,31578
2302024,68,31578
2302025,69,31578
2302026,70,31578
2302027,71,31578
2302028,72,31578
2302029,73,31578
2302030,74,31578
2302031,75,31578
2302032,76,31578
2302033,77,31578
2302034,78,31578
2302035,79,31578
2302036,80,31578
2302037,81,31578
2302038,82,31578
2302039,83,31578
2302040,84,31578
2302041,85,31578
2302042,86,31578
2302043,87,31578
2302044,88,31578
2302045,1,31579
2302046,2,31579
2302047,3,31579
2302048,4,31579
2302049,5,31579
2302050,6,31579
2302051,7,31579
2302052,8,31579
2302053,9,31579
2302054,10,31579
2302055,11,31579
2302056,12,31579
2302057,13,31579
2302058,14,31579
2302059,15,31579
2302060,16,31579
2302061,17,31579
2302062,18,31579
2302063,19,31579
2302064,20,31579
2302065,21,31579
2302066,22,31579
2302067,23,31579
2302068,24,31579
2302069,25,31579
2302070,26,31579
2302071,27,31579
2302072,28,31579
2302073,29,31579
2302074,30,31579
2302075,31,31579
2302076,32,31579
2302077,33,31579
2302078,34,31579
2302079,35,31579
2302080,36,31579
2302081,37,31579
2302082,38,31579
2302083,39,31579
2302084,40,31579
2302085,41,31579
2302086,42,31579
2302087,43,31579
2302088,44,31579
2302089,45,31579
2302090,46,31579
2302091,47,31579
2302092,48,31579
2302093,49,31579
2302094,50,31579
2302095,51,31579
2302096,52,31579
2302097,53,31579
2302098,54,31579
2302099,55,31579
2302100,56,31579
2302101,57,31579
2302102,58,31579
2302103,1,31580
2302104,2,31580
2302105,3,31580
2302106,4,31580
2302107,5,31580
2302108,6,31580
2302109,7,31580
2302110,8,31580
2302111,9,31580
2302112,10,31580
2302113,11,31580
2302114,12,31580
2302115,13,31580
2302116,14,31580
2302117,15,31580
2302118,16,31580
2302119,17,31580
2302120,18,31580
2302121,19,31580
2302122,20,31580
2302123,21,31580
2302124,22,31580
2302125,23,31580
2302126,24,31580
2302127,25,31580
2302128,26,31580
2302129,27,31580
2302130,28,31580
2302131,29,31580
2302132,30,31580
2302133,31,31580
2302134,32,31580
2302135,33,31580
2302136,34,31580
2302137,35,31580
2302138,36,31580
2302139,37,31580
2302140,38,31580
2302141,39,31580
2302142,40,31580
2302143,41,31580
2302144,42,31580
2302145,43,31580
2302146,44,31580
2302147,45,31580
2302148,46,31580
2302149,47,31580
2302150,48,31580
2302151,49,31580
2302152,50,31580
2302153,51,31580
2302154,52,31580
2302155,53,31580
2302156,54,31580
2302157,55,31580
2302158,56,31580
2302159,57,31580
2302160,58,31580
2302161,1,31581
2302162,2,31581
2302163,3,31581
2302164,4,31581
2302165,5,31581
2302166,6,31581
2302167,7,31581
2302168,8,31581
2302169,9,31581
2302170,10,31581
2302171,11,31581
2302172,12,31581
2302173,13,31581
2302174,14,31581
2302175,15,31581
2302176,16,31581
2302177,17,31581
2302178,18,31581
2302179,19,31581
2302180,20,31581
2302181,21,31581
2302182,22,31581
2302183,23,31581
2302184,24,31581
2302185,25,31581
2302186,26,31581
2302187,27,31581
2302188,28,31581
2302189,29,31581
2302190,30,31581
2302191,31,31581
2302192,32,31581
2302193,33,31581
2302194,34,31581
2302195,35,31581
2302196,36,31581
2302197,37,31581
2302198,38,31581
2302199,39,31581
2302200,40,31581
2302201,41,31581
2302202,42,31581
2302203,43,31581
2302204,44,31581
2302205,45,31581
2302206,46,31581
2302207,47,31581
2302208,48,31581
2302209,49,31581
2302210,50,31581
2302211,51,31581
2302212,52,31581
2302213,53,31581
2302214,54,31581
2302215,55,31581
2302216,56,31581
2302217,57,31581
2302218,58,31581
2302219,1,31582
2302220,2,31582
2302221,3,31582
2302222,4,31582
2302223,5,31582
2302224,6,31582
2302225,7,31582
2302226,8,31582
2302227,9,31582
2302228,10,31582
2302229,11,31582
2302230,12,31582
2302231,13,31582
2302232,14,31582
2302233,15,31582
2302234,16,31582
2302235,17,31582
2302236,18,31582
2302237,19,31582
2302238,20,31582
2302239,21,31582
2302240,22,31582
2302241,23,31582
2302242,24,31582
2302243,25,31582
2302244,26,31582
2302245,27,31582
2302246,28,31582
2302247,29,31582
2302248,30,31582
2302249,31,31582
2302250,32,31582
2302251,33,31582
2302252,34,31582
2302253,35,31582
2302254,36,31582
2302255,37,31582
2302256,38,31582
2302257,39,31582
2302258,40,31582
2302259,41,31582
2302260,42,31582
2302261,43,31582
2302262,44,31582
