seat_id,seat_number,car_id
230196,12,3154
230197,13,3154
230198,14,3154
230199,15,3154
230200,16,3154
230201,17,3154
230202,18,3154
230203,19,3154
230204,20,3154
230205,21,3154
230206,22,3154
230207,23,3154
230208,24,3154
230209,25,3154
230210,26,3154
230211,27,3154
230212,28,3154
230213,29,3154
230214,30,3154
230215,31,3154
230216,32,3154
230217,33,3154
230218,34,3154
230219,35,3154
230220,36,3154
230221,37,3154
230222,38,3154
230223,39,3154
230224,40,3154
230225,41,3154
230226,42,3154
230227,43,3154
230228,44,3154
230229,45,3154
230230,46,3154
230231,47,3154
230232,48,3154
230233,49,3154
230234,50,3154
230235,51,3154
230236,52,3154
230237,53,3154
230238,54,3154
230239,55,3154
230240,56,3154
230241,57,3154
230242,58,3154
230243,1,3155
230244,2,3155
230245,3,3155
230246,4,3155
230247,5,3155
230248,6,3155
230249,7,3155
230250,8,3155
230251,9,3155
230252,10,3155
230253,11,3155
230254,12,3155
230255,13,3155
230256,14,3155
230257,15,3155
230258,16,3155
230259,17,3155
230260,18,3155
230261,19,3155
230262,20,3155
230263,21,3155
230264,22,3155
230265,23,3155
230266,24,3155
230267,25,3155
230268,26,3155
230269,27,3155
230270,28,3155
230271,29,3155
230272,30,3155
230273,31,3155
230274,32,3155
230275,33,3155
230276,34,3155
230277,35,3155
230278,36,3155
230279,37,3155
230280,38,3155
230281,39,3155
230282,40,3155
230283,41,3155
230284,42,3155
230285,43,3155
230286,44,3155
230287,45,3155
230288,46,3155
230289,47,3155
230290,48,3155
230291,49,3155
230292,50,3155
230293,51,3155
230294,52,3155
230295,53,3155
230296,54,3155
230297,55,3155
230298,56,3155
230299,57,3155
230300,58,3155
230301,1,3156
230302,2,3156
230303,3,3156
230304,4,3156
230305,5,3156
230306,6,3156
230307,7,3156
230308,8,3156
230309,9,3156
230310,10,3156
230311,11,3156
230312,12,3156
230313,13,3156
230314,14,3156
230315,15,3156
230316,16,3156
230317,17,3156
230318,18,3156
230319,19,3156
230320,20,3156
230321,21,3156
230322,22,3156
230323,23,3156
230324,24,3156
230325,25,3156
230326,26,3156
230327,27,3156
230328,28,3156
230329,29,3156
230330,30,3156
230331,31,3156
230332,32,3156
230333,33,3156
230334,34,3156
230335,35,3156
230336,36,3156
230337,37,3156
230338,38,3156
230339,39,3156
230340,40,3156
230341,41,3156
230342,42,3156
230343,43,3156
230344,44,3156
230345,45,3156
230346,46,3156
230347,47,3156
230348,48,3156
230349,49,3156
230350,50,3156
230351,51,3156
230352,52,3156
230353,53,3156
230354,54,3156
230355,55,3156
230356,56,3156
230357,57,3156
230358,58,3156
230359,1,3157
230360,2,3157
230361,3,3157
230362,4,3157
230363,5,3157
230364,6,3157
230365,7,3157
230366,8,3157
230367,9,3157
230368,10,3157
230369,11,3157
230370,12,3157
230371,13,3157
230372,14,3157
230373,15,3157
230374,16,3157
230375,17,3157
230376,18,3157
230377,19,3157
230378,20,3157
230379,21,3157
230380,22,3157
230381,23,3157
230382,24,3157
230383,25,3157
230384,26,3157
230385,27,3157
230386,28,3157
230387,29,3157
230388,30,3157
230389,31,3157
230390,32,3157
230391,33,3157
230392,34,3157
230393,35,3157
230394,36,3157
230395,37,3157
230396,38,3157
230397,39,3157
230398,40,3157
230399,41,3157
230400,42,3157
230401,43,3157
230402,44,3157
230403,45,3157
230404,46,3157
230405,47,3157
230406,48,3157
230407,49,3157
230408,50,3157
230409,51,3157
230410,52,3157
230411,53,3157
230412,54,3157
230413,55,3157
230414,56,3157
230415,57,3157
230416,58,3157
230417,59,3157
230418,60,3157
230419,61,3157
230420,62,3157
230421,63,3157
230422,64,3157
230423,65,3157
230424,66,3157
230425,67,3157
230426,68,3157
230427,69,3157
230428,70,3157
230429,71,3157
230430,72,3157
230431,73,3157
230432,74,3157
230433,75,3157
230434,76,3157
230435,77,3157
230436,78,3157
230437,79,3157
230438,80,3157
230439,81,3157
230440,82,3157
230441,83,3157
230442,84,3157
230443,85,3157
230444,86,3157
230445,87,3157
230446,88,3157
230447,1,3158
230448,2,3158
230449,3,3158
230450,4,3158
230451,5,3158
230452,6,3158
230453,7,3158
230454,8,3158
230455,9,3158
230456,10,3158
230457,11,3158
230458,12,3158
230459,13,3158
230460,14,3158
230461,15,3158
230462,16,3158
230463,17,3158
230464,18,3158
230465,19,3158
230466,20,3158
230467,21,3158
230468,22,3158
230469,23,3158
230470,24,3158
230471,25,3158
230472,26,3158
230473,27,3158
230474,28,3158
230475,29,3158
230476,30,3158
230477,31,3158
230478,32,3158
230479,33,3158
230480,34,3158
230481,35,3158
230482,36,3158
230483,37,3158
230484,38,3158
230485,39,3158
230486,40,3158
230487,41,3158
230488,42,3158
230489,43,3158
230490,44,3158
230491,45,3158
230492,46,3158
230493,47,3158
230494,48,3158
230495,49,3158
230496,50,3158
230497,51,3158
230498,52,3158
230499,53,3158
230500,54,3158
230501,55,3158
230502,56,3158
230503,57,3158
230504,58,3158
230505,59,3158
230506,60,3158
230507,61,3158
230508,62,3158
230509,63,3158
230510,64,3158
230511,65,3158
230512,66,3158
230513,67,3158
230514,68,3158
230515,69,3158
230516,70,3158
230517,71,3158
230518,72,3158
230519,73,3158
230520,74,3158
230521,75,3158
230522,76,3158
230523,77,3158
230524,78,3158
230525,79,3158
230526,80,3158
230527,81,3158
230528,82,3158
230529,83,3158
230530,84,3158
230531,85,3158
230532,86,3158
230533,87,3158
230534,88,3158
230535,1,3159
230536,2,3159
230537,3,3159
230538,4,3159
230539,5,3159
230540,6,3159
230541,7,3159
230542,8,3159
230543,9,3159
230544,10,3159
230545,11,3159
230546,12,3159
230547,13,3159
230548,14,3159
230549,15,3159
230550,16,3159
230551,17,3159
230552,18,3159
230553,19,3159
230554,20,3159
230555,21,3159
230556,22,3159
230557,23,3159
230558,24,3159
230559,25,3159
230560,26,3159
230561,27,3159
230562,28,3159
230563,29,3159
230564,30,3159
230565,31,3159
230566,32,3159
230567,33,3159
230568,34,3159
230569,35,3159
230570,36,3159
230571,37,3159
230572,38,3159
230573,39,3159
230574,40,3159
230575,41,3159
230576,42,3159
230577,43,3159
230578,44,3159
230579,45,3159
230580,46,3159
230581,47,3159
230582,48,3159
230583,49,3159
230584,50,3159
230585,51,3159
230586,52,3159
230587,53,3159
230588,54,3159
230589,55,3159
230590,56,3159
230591,57,3159
230592,58,3159
230593,1,3160
230594,2,3160
230595,3,3160
230596,4,3160
230597,5,3160
230598,6,3160
230599,7,3160
230600,8,3160
230601,9,3160
230602,10,3160
230603,11,3160
230604,12,3160
230605,13,3160
230606,14,3160
230607,15,3160
230608,16,3160
230609,17,3160
230610,18,3160
230611,19,3160
230612,20,3160
230613,21,3160
230614,22,3160
230615,23,3160
230616,24,3160
230617,25,3160
230618,26,3160
230619,27,3160
230620,28,3160
230621,29,3160
230622,30,3160
230623,31,3160
230624,32,3160
230625,33,3160
230626,34,3160
230627,35,3160
230628,36,3160
230629,37,3160
230630,38,3160
230631,39,3160
230632,40,3160
230633,41,3160
230634,42,3160
230635,43,3160
230636,44,3160
230637,45,3160
230638,46,3160
230639,47,3160
230640,48,3160
230641,49,3160
230642,50,3160
230643,51,3160
230644,52,3160
230645,53,3160
230646,54,3160
230647,55,3160
230648,56,3160
230649,57,3160
230650,58,3160
230651,1,3161
230652,2,3161
230653,3,3161
230654,4,3161
230655,5,3161
230656,6,3161
230657,7,3161
230658,8,3161
230659,9,3161
230660,10,3161
230661,11,3161
230662,12,3161
230663,13,3161
230664,14,3161
230665,15,3161
230666,16,3161
230667,17,3161
230668,18,3161
230669,19,3161
230670,20,3161
230671,21,3161
230672,22,3161
230673,23,3161
230674,24,3161
230675,25,3161
230676,26,3161
230677,27,3161
230678,28,3161
230679,29,3161
230680,30,3161
230681,31,3161
230682,32,3161
230683,33,3161
230684,34,3161
230685,35,3161
230686,36,3161
230687,37,3161
230688,38,3161
230689,39,3161
230690,40,3161
230691,41,3161
230692,42,3161
230693,43,3161
230694,44,3161
230695,45,3161
230696,46,3161
230697,47,3161
230698,48,3161
230699,49,3161
230700,50,3161
230701,51,3161
230702,52,3161
230703,53,3161
230704,54,3161
230705,55,3161
230706,56,3161
230707,57,3161
230708,58,3161
230709,1,3162
230710,2,3162
230711,3,3162
230712,4,3162
230713,5,3162
230714,6,3162
230715,7,3162
230716,8,3162
230717,9,3162
230718,10,3162
230719,11,3162
230720,12,3162
230721,13,3162
230722,14,3162
230723,15,3162
230724,16,3162
230725,17,3162
230726,18,3162
230727,19,3162
230728,20,3162
230729,21,3162
230730,22,3162
230731,23,3162
230732,24,3162
230733,25,3162
230734,26,3162
230735,27,3162
230736,28,3162
230737,29,3162
230738,30,3162
230739,31,3162
230740,32,3162
230741,33,3162
230742,34,3162
230743,35,3162
230744,36,3162
230745,37,3162
230746,38,3162
230747,39,3162
230748,40,3162
230749,41,3162
230750,42,3162
230751,43,3162
230752,44,3162
230753,45,3162
230754,46,3162
230755,47,3162
230756,48,3162
230757,49,3162
230758,50,3162
230759,51,3162
230760,52,3162
230761,53,3162
230762,54,3162
230763,55,3162
230764,56,3162
230765,57,3162
230766,58,3162
230767,1,3163
230768,2,3163
230769,3,3163
230770,4,3163
230771,5,3163
230772,6,3163
230773,7,3163
230774,8,3163
230775,9,3163
230776,10,3163
230777,11,3163
230778,12,3163
230779,13,3163
230780,14,3163
230781,15,3163
230782,16,3163
230783,17,3163
230784,18,3163
230785,19,3163
230786,20,3163
230787,21,3163
230788,22,3163
230789,23,3163
230790,24,3163
230791,25,3163
230792,26,3163
230793,27,3163
230794,28,3163
230795,29,3163
230796,30,3163
230797,31,3163
230798,32,3163
230799,33,3163
230800,34,3163
230801,35,3163
230802,36,3163
230803,37,3163
230804,38,3163
230805,39,3163
230806,40,3163
230807,41,3163
230808,42,3163
230809,43,3163
230810,44,3163
230811,45,3163
230812,46,3163
230813,47,3163
230814,48,3163
230815,49,3163
230816,50,3163
230817,51,3163
230818,52,3163
230819,53,3163
230820,54,3163
230821,55,3163
230822,56,3163
230823,57,3163
230824,58,3163
230825,1,3164
230826,2,3164
230827,3,3164
230828,4,3164
230829,5,3164
230830,6,3164
230831,7,3164
230832,8,3164
230833,9,3164
230834,10,3164
230835,11,3164
230836,12,3164
230837,13,3164
