seat_id,seat_number,car_id
1150976,86,15826
1150977,87,15826
1150978,88,15826
1150979,1,15827
1150980,2,15827
1150981,3,15827
1150982,4,15827
1150983,5,15827
1150984,6,15827
1150985,7,15827
1150986,8,15827
1150987,9,15827
1150988,10,15827
1150989,11,15827
1150990,12,15827
1150991,13,15827
1150992,14,15827
1150993,15,15827
1150994,16,15827
1150995,17,15827
1150996,18,15827
1150997,19,15827
1150998,20,15827
1150999,21,15827
1151000,22,15827
1151001,23,15827
1151002,24,15827
1151003,25,15827
1151004,26,15827
1151005,27,15827
1151006,28,15827
1151007,29,15827
1151008,30,15827
1151009,31,15827
1151010,32,15827
1151011,33,15827
1151012,34,15827
1151013,35,15827
1151014,36,15827
1151015,37,15827
1151016,38,15827
1151017,39,15827
1151018,40,15827
1151019,41,15827
1151020,42,15827
1151021,43,15827
1151022,44,15827
1151023,45,15827
1151024,46,15827
1151025,47,15827
1151026,48,15827
1151027,49,15827
1151028,50,15827
1151029,51,15827
1151030,52,15827
1151031,53,15827
1151032,54,15827
1151033,55,15827
1151034,56,15827
1151035,57,15827
1151036,58,15827
1151037,1,15828
1151038,2,15828
1151039,3,15828
1151040,4,15828
1151041,5,15828
1151042,6,15828
1151043,7,15828
1151044,8,15828
1151045,9,15828
1151046,10,15828
1151047,11,15828
1151048,12,15828
1151049,13,15828
1151050,14,15828
1151051,15,15828
1151052,16,15828
1151053,17,15828
1151054,18,15828
1151055,19,15828
1151056,20,15828
1151057,21,15828
1151058,22,15828
1151059,23,15828
1151060,24,15828
1151061,25,15828
1151062,26,15828
1151063,27,15828
1151064,28,15828
1151065,29,15828
1151066,30,15828
1151067,31,15828
1151068,32,15828
1151069,33,15828
1151070,34,15828
1151071,35,15828
1151072,36,15828
1151073,37,15828
1151074,38,15828
1151075,39,15828
1151076,40,15828
1151077,41,15828
1151078,42,15828
1151079,43,15828
1151080,44,15828
1151081,45,15828
1151082,46,15828
1151083,47,15828
1151084,48,15828
1151085,49,15828
1151086,50,15828
1151087,51,15828
1151088,52,15828
1151089,53,15828
1151090,54,15828
1151091,55,15828
1151092,56,15828
1151093,57,15828
1151094,58,15828
1151095,59,15828
1151096,60,15828
1151097,61,15828
1151098,62,15828
1151099,63,15828
1151100,64,15828
1151101,65,15828
1151102,66,15828
1151103,67,15828
1151104,68,15828
1151105,69,15828
1151106,70,15828
1151107,71,15828
1151108,72,15828
1151109,73,15828
1151110,74,15828
1151111,75,15828
1151112,76,15828
1151113,77,15828
1151114,78,15828
1151115,79,15828
1151116,80,15828
1151117,81,15828
1151118,82,15828
1151119,83,15828
1151120,84,15828
1151121,85,15828
1151122,86,15828
1151123,87,15828
1151124,88,15828
1151125,1,15829
1151126,2,15829
1151127,3,15829
1151128,4,15829
1151129,5,15829
1151130,6,15829
1151131,7,15829
1151132,8,15829
1151133,9,15829
1151134,10,15829
1151135,11,15829
1151136,12,15829
1151137,13,15829
1151138,14,15829
1151139,15,15829
1151140,16,15829
1151141,17,15829
1151142,18,15829
1151143,19,15829
1151144,20,15829
1151145,21,15829
1151146,22,15829
1151147,23,15829
1151148,24,15829
1151149,25,15829
1151150,26,15829
1151151,27,15829
1151152,28,15829
1151153,29,15829
1151154,30,15829
1151155,31,15829
1151156,32,15829
1151157,33,15829
1151158,34,15829
1151159,35,15829
1151160,36,15829
1151161,37,15829
1151162,38,15829
1151163,39,15829
1151164,40,15829
1151165,41,15829
1151166,42,15829
1151167,43,15829
1151168,44,15829
1151169,45,15829
1151170,46,15829
1151171,47,15829
1151172,48,15829
1151173,49,15829
1151174,50,15829
1151175,51,15829
1151176,52,15829
1151177,53,15829
1151178,54,15829
1151179,55,15829
1151180,56,15829
1151181,57,15829
1151182,58,15829
1151183,1,15830
1151184,2,15830
1151185,3,15830
1151186,4,15830
1151187,5,15830
1151188,6,15830
1151189,7,15830
1151190,8,15830
1151191,9,15830
1151192,10,15830
1151193,11,15830
1151194,12,15830
1151195,13,15830
1151196,14,15830
1151197,15,15830
1151198,16,15830
1151199,17,15830
1151200,18,15830
1151201,19,15830
1151202,20,15830
1151203,21,15830
1151204,22,15830
1151205,23,15830
1151206,24,15830
1151207,25,15830
1151208,26,15830
1151209,27,15830
1151210,28,15830
1151211,29,15830
1151212,30,15830
1151213,31,15830
1151214,32,15830
1151215,33,15830
1151216,34,15830
1151217,35,15830
1151218,36,15830
1151219,37,15830
1151220,38,15830
1151221,39,15830
1151222,40,15830
1151223,41,15830
1151224,42,15830
1151225,43,15830
1151226,44,15830
1151227,45,15830
1151228,46,15830
1151229,47,15830
1151230,48,15830
1151231,49,15830
1151232,50,15830
1151233,51,15830
1151234,52,15830
1151235,53,15830
1151236,54,15830
1151237,55,15830
1151238,56,15830
1151239,57,15830
1151240,58,15830
1151241,59,15830
1151242,60,15830
1151243,61,15830
1151244,62,15830
1151245,63,15830
1151246,64,15830
1151247,65,15830
1151248,66,15830
1151249,67,15830
1151250,68,15830
1151251,69,15830
1151252,70,15830
1151253,71,15830
1151254,72,15830
1151255,73,15830
1151256,74,15830
1151257,75,15830
1151258,76,15830
1151259,77,15830
1151260,78,15830
1151261,79,15830
1151262,80,15830
1151263,81,15830
1151264,82,15830
1151265,83,15830
1151266,84,15830
1151267,85,15830
1151268,86,15830
1151269,87,15830
1151270,88,15830
1151271,1,15831
1151272,2,15831
1151273,3,15831
1151274,4,15831
1151275,5,15831
1151276,6,15831
1151277,7,15831
1151278,8,15831
1151279,9,15831
1151280,10,15831
1151281,11,15831
1151282,12,15831
1151283,13,15831
1151284,14,15831
1151285,15,15831
1151286,16,15831
1151287,17,15831
1151288,18,15831
1151289,19,15831
1151290,20,15831
1151291,21,15831
1151292,22,15831
1151293,23,15831
1151294,24,15831
1151295,25,15831
1151296,26,15831
1151297,27,15831
1151298,28,15831
1151299,29,15831
1151300,30,15831
1151301,31,15831
1151302,32,15831
1151303,33,15831
1151304,34,15831
1151305,35,15831
1151306,36,15831
1151307,37,15831
1151308,38,15831
1151309,39,15831
1151310,40,15831
1151311,41,15831
1151312,42,15831
1151313,43,15831
1151314,44,15831
1151315,45,15831
1151316,46,15831
1151317,47,15831
1151318,48,15831
1151319,49,15831
1151320,50,15831
1151321,51,15831
1151322,52,15831
1151323,53,15831
1151324,54,15831
1151325,55,15831
1151326,56,15831
1151327,57,15831
1151328,58,15831
1151329,1,15832
1151330,2,15832
1151331,3,15832
1151332,4,15832
1151333,5,15832
1151334,6,15832
1151335,7,15832
1151336,8,15832
1151337,9,15832
1151338,10,15832
1151339,11,15832
1151340,12,15832
1151341,13,15832
1151342,14,15832
1151343,15,15832
1151344,16,15832
1151345,17,15832
1151346,18,15832
1151347,19,15832
1151348,20,15832
1151349,21,15832
1151350,22,15832
1151351,23,15832
1151352,24,15832
1151353,25,15832
1151354,26,15832
1151355,27,15832
1151356,28,15832
1151357,29,15832
1151358,30,15832
1151359,31,15832
1151360,32,15832
1151361,33,15832
1151362,34,15832
1151363,35,15832
1151364,36,15832
1151365,37,15832
1151366,38,15832
1151367,39,15832
1151368,40,15832
1151369,41,15832
1151370,42,15832
1151371,43,15832
1151372,44,15832
1151373,45,15832
1151374,46,15832
1151375,47,15832
1151376,48,15832
1151377,49,15832
1151378,50,15832
