seat_id,seat_number,car_id
460391,9,6330
460392,10,6330
460393,11,6330
460394,12,6330
460395,13,6330
460396,14,6330
460397,15,6330
460398,16,6330
460399,17,6330
460400,18,6330
460401,19,6330
460402,20,6330
460403,21,6330
460404,22,6330
460405,23,6330
460406,24,6330
460407,25,6330
460408,26,6330
460409,27,6330
460410,28,6330
460411,29,6330
460412,30,6330
460413,31,6330
460414,32,6330
460415,33,6330
460416,34,6330
460417,35,6330
460418,36,6330
460419,37,6330
460420,38,6330
460421,39,6330
460422,40,6330
460423,41,6330
460424,42,6330
460425,43,6330
460426,44,6330
460427,45,6330
460428,46,6330
460429,47,6330
460430,48,6330
460431,49,6330
460432,50,6330
460433,51,6330
460434,52,6330
460435,53,6330
460436,54,6330
460437,55,6330
460438,56,6330
460439,57,6330
460440,58,6330
460441,59,6330
460442,60,6330
460443,61,6330
460444,62,6330
460445,63,6330
460446,64,6330
460447,65,6330
460448,66,6330
460449,67,6330
460450,68,6330
460451,69,6330
460452,70,6330
460453,71,6330
460454,72,6330
460455,73,6330
460456,74,6330
460457,75,6330
460458,76,6330
460459,77,6330
460460,78,6330
460461,79,6330
460462,80,6330
460463,81,6330
460464,82,6330
460465,83,6330
460466,84,6330
460467,85,6330
460468,86,6330
460469,87,6330
460470,88,6330
460471,1,6331
460472,2,6331
460473,3,6331
460474,4,6331
460475,5,6331
460476,6,6331
460477,7,6331
460478,8,6331
460479,9,6331
460480,10,6331
460481,11,6331
460482,12,6331
460483,13,6331
460484,14,6331
460485,15,6331
460486,16,6331
460487,17,6331
460488,18,6331
460489,19,6331
460490,20,6331
460491,21,6331
460492,22,6331
460493,23,6331
460494,24,6331
460495,25,6331
460496,26,6331
460497,27,6331
460498,28,6331
460499,29,6331
460500,30,6331
460501,31,6331
460502,32,6331
460503,33,6331
460504,34,6331
460505,35,6331
460506,36,6331
460507,37,6331
460508,38,6331
460509,39,6331
460510,40,6331
460511,41,6331
460512,42,6331
460513,43,6331
460514,44,6331
460515,45,6331
460516,46,6331
460517,47,6331
460518,48,6331
460519,49,6331
460520,50,6331
460521,51,6331
460522,52,6331
460523,53,6331
460524,54,6331
460525,55,6331
460526,56,6331
460527,57,6331
460528,58,6331
460529,1,6332
460530,2,6332
460531,3,6332
460532,4,6332
460533,5,6332
460534,6,6332
460535,7,6332
460536,8,6332
460537,9,6332
460538,10,6332
460539,11,6332
460540,12,6332
460541,13,6332
460542,14,6332
460543,15,6332
460544,16,6332
460545,17,6332
460546,18,6332
460547,19,6332
460548,20,6332
460549,21,6332
460550,22,6332
460551,23,6332
460552,24,6332
460553,25,6332
460554,26,6332
460555,27,6332
460556,28,6332
460557,29,6332
460558,30,6332
460559,31,6332
460560,32,6332
460561,33,6332
460562,34,6332
460563,35,6332
460564,36,6332
460565,37,6332
460566,38,6332
460567,39,6332
460568,40,6332
460569,41,6332
460570,42,6332
460571,43,6332
460572,44,6332
460573,45,6332
460574,46,6332
460575,47,6332
460576,48,6332
460577,49,6332
460578,50,6332
460579,51,6332
460580,52,6332
460581,53,6332
460582,54,6332
460583,55,6332
460584,56,6332
460585,57,6332
460586,58,6332
460587,59,6332
460588,60,6332
460589,61,6332
460590,62,6332
460591,63,6332
460592,64,6332
460593,65,6332
460594,66,6332
460595,67,6332
460596,68,6332
460597,69,6332
460598,70,6332
460599,71,6332
460600,72,6332
460601,73,6332
460602,74,6332
460603,75,6332
460604,76,6332
460605,77,6332
460606,78,6332
460607,79,6332
460608,80,6332
460609,81,6332
460610,82,6332
460611,83,6332
460612,84,6332
460613,85,6332
460614,86,6332
460615,87,6332
460616,88,6332
460617,1,6333
460618,2,6333
460619,3,6333
460620,4,6333
460621,5,6333
460622,6,6333
460623,7,6333
460624,8,6333
460625,9,6333
460626,10,6333
460627,11,6333
460628,12,6333
460629,13,6333
460630,14,6333
460631,15,6333
460632,16,6333
460633,17,6333
460634,18,6333
460635,19,6333
460636,20,6333
460637,21,6333
460638,22,6333
460639,23,6333
460640,24,6333
460641,25,6333
460642,26,6333
460643,27,6333
460644,28,6333
460645,29,6333
460646,30,6333
460647,31,6333
460648,32,6333
460649,33,6333
460650,34,6333
460651,35,6333
460652,36,6333
460653,37,6333
460654,38,6333
460655,39,6333
460656,40,6333
460657,41,6333
460658,42,6333
460659,43,6333
460660,44,6333
460661,45,6333
460662,46,6333
460663,47,6333
460664,48,6333
460665,49,6333
460666,50,6333
460667,51,6333
460668,52,6333
460669,53,6333
460670,54,6333
460671,55,6333
460672,56,6333
460673,57,6333
460674,58,6333
460675,1,6334
460676,2,6334
460677,3,6334
460678,4,6334
460679,5,6334
460680,6,6334
460681,7,6334
460682,8,6334
460683,9,6334
460684,10,6334
460685,11,6334
460686,12,6334
460687,13,6334
460688,14,6334
460689,15,6334
460690,16,6334
460691,17,6334
460692,18,6334
460693,19,6334
460694,20,6334
460695,21,6334
460696,22,6334
460697,23,6334
460698,24,6334
460699,25,6334
460700,26,6334
460701,27,6334
460702,28,6334
460703,29,6334
460704,30,6334
460705,31,6334
460706,32,6334
460707,33,6334
460708,34,6334
460709,35,6334
460710,36,6334
460711,37,6334
460712,38,6334
460713,39,6334
460714,40,6334
460715,41,6334
460716,42,6334
460717,43,6334
460718,44,6334
460719,45,6334
460720,46,6334
460721,47,6334
460722,48,6334
460723,49,6334
460724,50,6334
460725,51,6334
460726,52,6334
460727,53,6334
460728,54,6334
460729,55,6334
460730,56,6334
460731,57,6334
460732,58,6334
460733,1,6335
460734,2,6335
460735,3,6335
460736,4,6335
460737,5,6335
460738,6,6335
460739,7,6335
460740,8,6335
460741,9,6335
460742,10,6335
460743,11,6335
460744,12,6335
460745,13,6335
460746,14,6335
460747,15,6335
460748,16,6335
460749,17,6335
460750,18,6335
460751,19,6335
460752,20,6335
460753,21,6335
460754,22,6335
460755,23,6335
460756,24,6335
460757,25,6335
460758,26,6335
460759,27,6335
460760,28,6335
460761,29,6335
460762,30,6335
460763,31,6335
460764,32,6335
460765,33,6335
460766,34,6335
460767,35,6335
460768,36,6335
460769,37,6335
460770,38,6335
460771,39,6335
460772,40,6335
460773,41,6335
460774,42,6335
460775,43,6335
460776,44,6335
460777,45,6335
460778,46,6335
460779,47,6335
460780,48,6335
460781,49,6335
460782,50,6335
460783,51,6335
460784,52,6335
460785,53,6335
460786,54,6335
460787,55,6335
460788,56,6335
460789,57,6335
460790,58,6335
460791,1,6336
460792,2,6336
460793,3,6336
460794,4,6336
460795,5,6336
460796,6,6336
460797,7,6336
460798,8,6336
460799,9,6336
460800,10,6336
460801,11,6336
460802,12,6336
460803,13,6336
460804,14,6336
460805,15,6336
460806,16,6336
460807,17,6336
460808,18,6336
460809,19,6336
460810,20,6336
460811,21,6336
460812,22,6336
460813,23,6336
460814,24,6336
460815,25,6336
460816,26,6336
460817,27,6336
460818,28,6336
460819,29,6336
460820,30,6336
460821,31,6336
460822,32,6336
460823,33,6336
460824,34,6336
460825,35,6336
460826,36,6336
460827,37,6336
460828,38,6336
460829,39,6336
460830,40,6336
460831,41,6336
460832,42,6336
460833,43,6336
460834,44,6336
460835,45,6336
460836,46,6336
460837,47,6336
460838,48,6336
460839,49,6336
460840,50,6336
460841,51,6336
460842,52,6336
460843,53,6336
460844,54,6336
460845,55,6336
460846,56,6336
460847,57,6336
460848,58,6336
460849,1,6337
460850,2,6337
460851,3,6337
460852,4,6337
460853,5,6337
460854,6,6337
460855,7,6337
460856,8,6337
460857,9,6337
460858,10,6337
460859,11,6337
460860,12,6337
460861,13,6337
460862,14,6337
460863,15,6337
460864,16,6337
460865,17,6337
460866,18,6337
460867,19,6337
460868,20,6337
460869,21,6337
