seat_id,seat_number,car_id
2071753,13,28426
2071754,14,28426
2071755,15,28426
2071756,16,28426
2071757,17,28426
2071758,18,28426
2071759,19,28426
2071760,20,28426
2071761,21,28426
2071762,22,28426
2071763,23,28426
2071764,24,28426
2071765,25,28426
2071766,26,28426
2071767,27,28426
2071768,28,28426
2071769,29,28426
2071770,30,28426
2071771,31,28426
2071772,32,28426
2071773,33,28426
2071774,34,28426
2071775,35,28426
2071776,36,28426
2071777,37,28426
2071778,38,28426
2071779,39,28426
2071780,40,28426
2071781,41,28426
2071782,42,28426
2071783,43,28426
2071784,44,28426
2071785,45,28426
2071786,46,28426
2071787,47,28426
2071788,48,28426
2071789,49,28426
2071790,50,28426
2071791,51,28426
2071792,52,28426
2071793,53,28426
2071794,54,28426
2071795,55,28426
2071796,56,28426
2071797,57,28426
2071798,58,28426
2071799,59,28426
2071800,60,28426
2071801,61,28426
2071802,62,28426
2071803,63,28426
2071804,64,28426
2071805,65,28426
2071806,66,28426
2071807,67,28426
2071808,68,28426
2071809,69,28426
2071810,70,28426
2071811,71,28426
2071812,72,28426
2071813,73,28426
2071814,74,28426
2071815,75,28426
2071816,76,28426
2071817,77,28426
2071818,78,28426
2071819,79,28426
2071820,80,28426
2071821,81,28426
2071822,82,28426
2071823,83,28426
2071824,84,28426
2071825,85,28426
2071826,86,28426
2071827,87,28426
2071828,88,28426
2071829,1,28427
2071830,2,28427
2071831,3,28427
2071832,4,28427
2071833,5,28427
2071834,6,28427
2071835,7,28427
2071836,8,28427
2071837,9,28427
2071838,10,28427
2071839,11,28427
2071840,12,28427
2071841,13,28427
2071842,14,28427
2071843,15,28427
2071844,16,28427
2071845,17,28427
2071846,18,28427
2071847,19,28427
2071848,20,28427
2071849,21,28427
2071850,22,28427
2071851,23,28427
2071852,24,28427
2071853,25,28427
2071854,26,28427
2071855,27,28427
2071856,28,28427
2071857,29,28427
2071858,30,28427
2071859,31,28427
2071860,32,28427
2071861,33,28427
2071862,34,28427
2071863,35,28427
2071864,36,28427
2071865,37,28427
2071866,38,28427
2071867,39,28427
2071868,40,28427
2071869,41,28427
2071870,42,28427
2071871,43,28427
2071872,44,28427
2071873,45,28427
2071874,46,28427
2071875,47,28427
2071876,48,28427
2071877,49,28427
2071878,50,28427
2071879,51,28427
2071880,52,28427
2071881,53,28427
2071882,54,28427
2071883,55,28427
2071884,56,28427
2071885,57,28427
2071886,58,28427
2071887,1,28428
2071888,2,28428
2071889,3,28428
2071890,4,28428
2071891,5,28428
2071892,6,28428
2071893,7,28428
2071894,8,28428
2071895,9,28428
2071896,10,28428
2071897,11,28428
2071898,12,28428
2071899,13,28428
2071900,14,28428
2071901,15,28428
2071902,16,28428
2071903,17,28428
2071904,18,28428
2071905,19,28428
2071906,20,28428
2071907,21,28428
2071908,22,28428
2071909,23,28428
2071910,24,28428
2071911,25,28428
2071912,26,28428
2071913,27,28428
2071914,28,28428
2071915,29,28428
2071916,30,28428
2071917,31,28428
2071918,32,28428
2071919,33,28428
2071920,34,28428
2071921,35,28428
